FeatureID,MinScan,MaxScan,MinCharge,MaxCharge,MonoMass,RepScan,RepCharge,RepMz,Abundance,ApexScanNum,ApexIntensity,MinElutionTime,MaxElutionTime,ElutionLength,Envelope,LikelihoodRatio
1693,1926,3227,36,64,38743.13787,3136,46,808.65,24623798,3136,12387471.41,70.12,72.67,2.55,"11,20043.32;12,496441.75;13,178869.85;14,467302.98;15,1225819.36;16,900171.85;17,1121858.63;18,1054135.62;19,1152788.69;20,681811.06;21,1106220.07;22,1210905.53;23,1489724.57;24,1361631.07;25,757718.99;26,1433964.48;27,1421808.08;28,883261.89;29,1015848.45;30,965415.29;31,1080229.86;32,925465.89;33,593651.37;34,719714.93;35,649884.15;36,864116.12;37,402721.80;38,146709.94;39,264406.99;40,28741.84;",0.91
1694,1926,5846,17,36,22728.72533,5811,27,785.22,19817133.5,5811,12383338.32,142.98,143.93,0.95,"4,6836.06;5,299466.53;6,571030.03;7,615020.45;8,868799.36;9,1027835.77;10,1116460.33;11,1090005.39;12,1462006.64;13,1525362.97;14,1278913.76;15,1176706.74;16,992791.64;17,1026450.57;18,1013352.90;19,1073390.94;20,907959.58;21,1174222.73;22,878274.53;23,1005136.42;24,495477.03;25,210039.48;",0.92
1695,1926,5503,36,78,47111.05579,5503,57,800.18,24608330,5503,12363286.67,133.9,134.64,0.75,"13,3482.63;14,166333.73;15,264945.60;16,276589.58;17,308185.94;18,763654.49;19,902935.96;20,825570.80;21,928935.51;22,807054.89;23,928842.74;24,719185.15;25,963946.69;26,994402.55;27,970932.07;28,963065.42;29,1218251.19;30,1186815.12;31,935755.43;32,647207.04;33,968809.71;34,921611.21;35,778320.67;36,655504.85;37,1029120.01;38,758976.98;39,547943.17;40,836383.25;41,836548.62;42,920206.68;43,579664.57;44,352854.95;45,397977.49;46,222465.33;47,21862.30;",0.89
1696,1834,1911,20,34,20370.23604,1911,30,637.79,23937086,1911,12360082.69,36.71,38.82,2.11,"1,56782.32;2,235353.84;3,424473.67;4,226947.29;5,619635.36;6,776221.77;7,633245.37;8,1182949.66;9,1995024.49;10,1642725.50;11,2467850.23;12,1286488.40;13,2584177.09;14,1135977.92;15,1903102.18;16,1584061.53;17,1562449.11;18,1036850.61;19,812583.71;20,446384.37;21,466785.56;22,590446.44;23,265685.36;",0.95
1697,1926,4194,6,12,7682.578528,4194,11,0,20788663,4194,12358240.32,98.35,99.08,0.73,"1,1323758.20;2,1532525.27;3,2458692.32;4,1921846.81;5,3759156.96;6,1847617.37;7,1334614.55;8,1355589.40;9,1048655.25;10,915065.10;11,2406086.79;12,884623.41;",0.88
1698,1925,1932,13,32,19294.66912,1925,22,805.36,20922679,1925,12317017.12,39.26,39.43,0.18,"4,206739.61;5,666507.02;6,558538.53;7,1047045.10;8,821154.96;9,2058077.32;10,1995294.68;11,2052787.86;12,2353912.01;13,2106527.81;14,1432395.51;15,639004.99;16,949272.66;17,565166.88;18,662923.67;19,792134.03;20,966658.75;21,658737.63;22,389021.74;",0.96
1699,1926,5650,20,48,29246.25259,5650,39,714.85,18255168,5650,12302821.56,134.64,138.66,4.01,"5,27539.63;6,203821.86;7,205458.87;8,303022.32;9,692917.79;10,917218.81;11,722494.86;12,719892.25;13,1033028.33;14,808043.99;15,1043349.85;16,856704.02;17,856544.08;18,798451.74;19,1290675.69;20,844182.70;21,1381630.66;22,672320.30;23,631078.14;24,755404.96;25,770514.41;26,1133881.98;27,522040.13;28,340364.39;29,486658.15;30,222396.70;31,13495.81;",0.89
1700,1926,3472,28,58,35278.0992,3472,43,785.32,22549000,3472,12300802.36,76.77,79.55,2.78,"10,47159.52;11,508985.70;12,994630.15;13,841756.49;14,1045466.50;15,704361.16;16,1105274.12;17,867564.38;18,920478.30;19,613440.34;20,1213043.61;21,1266606.62;22,1314235.63;23,846412.88;24,896376.24;25,1219293.17;26,870458.81;27,950602.02;28,996281.52;29,928943.35;30,569264.69;31,1050219.97;32,1011115.98;33,576512.20;34,837609.25;35,308130.44;36,42340.81;",0.87
1701,791,805,16,26,15954.70734,791,24,615.28,22227718,791,12294553.6,14.89,15.23,0.34,"3,946785.81;4,1094460.26;5,1476104.88;6,744489.28;7,1513148.10;8,2927045.09;9,1231816.70;10,2431429.23;11,1870298.36;12,1358296.97;13,1403498.77;14,1527133.71;15,1450453.24;16,698012.49;17,688713.81;18,528625.43;19,336870.87;",0.93
1702,1926,5912,26,62,37336.18954,5839,46,0,14931437.5,5839,12283025.42,143.74,145.72,1.98,"10,6951.77;11,131628.53;12,298960.69;13,415957.83;14,633483.27;15,294660.36;16,749374.46;17,477923.76;18,520602.22;19,873468.02;20,597233.18;21,727956.26;22,765477.32;23,816732.32;24,865080.17;25,498690.69;26,665374.01;27,573081.98;28,840692.46;29,447268.95;30,526468.33;31,587355.53;32,555378.35;33,708891.16;34,458609.53;35,564070.58;36,327480.16;",0.9
1703,1926,4915,21,42,25622.94482,4838,22,1069.19,22361910,4838,12249353.4,116.55,118.67,2.12,"7,276739.97;8,880333.56;9,879876.20;10,915833.71;11,1024554.40;12,1289270.58;13,1059972.20;14,1993216.12;15,1259844.59;16,1718777.41;17,1384860.56;18,1016169.26;19,1159010.22;20,990046.33;21,936418.42;22,889669.66;23,1129878.04;24,855803.85;25,941107.60;26,1009904.26;27,748927.48;",0.92
1704,1926,3703,6,14,8961.723067,3654,10,0,16978500.12,3654,12240150.47,84.72,86.07,1.34,"1,326812.91;2,1218553.14;3,1812603.46;4,3394579.55;5,3498302.65;6,2477770.56;7,1653766.86;8,849684.67;9,430213.73;10,209606.37;11,284710.67;12,821308.93;",0.97
1705,1926,3101,32,53,32774.00336,3045,45,698.98,22745083,3045,12230060.05,67.56,69.13,1.57,"10,130710.63;11,576844.91;12,1194502.20;13,786462.98;14,879207.32;15,837726.75;16,853090.77;17,1254327.79;18,1125771.50;19,1421549.96;20,1648747.94;21,2398399.32;22,964142.07;23,1088045.50;24,963891.98;25,850391.70;26,506519.69;27,873793.37;28,456880.66;29,1087271.93;30,955327.64;31,720601.31;32,621778.67;33,519772.33;34,27353.64;",0.91
1706,1926,3570,11,27,16533.54227,3570,19,788.65,24089204,3570,12215716.89,81.95,82.34,0.39,"3,379167.09;4,840715.04;5,830410.78;6,1271680.73;7,1677520.34;8,2582831.79;9,2517610.61;10,2345057.75;11,2626869.95;12,2436993.95;13,1263948.62;14,1139269.58;15,1309302.10;16,827387.17;17,856004.63;18,385091.78;19,673237.09;20,124479.59;",0.98
1707,1926,5587,29,74,44443.8925,5587,63,685.2,24328298,5587,12214537.15,134.09,136.94,2.85,"14,73526.70;15,177859.75;16,640388.73;17,913081.96;18,987934.46;19,830208.75;20,957915.29;21,619910.91;22,998246.07;23,1059390.67;24,743293.64;25,971478.83;26,1467787.86;27,1335236.72;28,952556.97;29,1324855.31;30,707346.62;31,908398.88;32,664396.88;33,819234.42;34,836476.81;35,769539.90;36,793356.50;37,890540.40;38,754226.85;39,632760.78;40,1038040.61;41,764276.83;42,546164.63;43,146001.96;",0.88
1708,1926,5412,52,100,80462.40114,5412,94,839.74,23513832,5412,12190757.21,130.66,132.19,1.53,"31,65617.71;32,40823.46;33,187630.88;34,184047.29;35,466629.76;36,471793.13;37,485901.38;38,272614.54;39,534178.56;40,727058.15;41,679609.13;42,494581.59;43,612237.56;44,919059.39;45,1052917.03;46,711842.95;47,669372.16;48,982321.65;49,1214638.87;50,1390737.16;51,817212.89;52,724579.44;53,744055.77;54,925583.30;55,735134.73;56,455030.24;57,557055.95;58,635250.81;59,668052.04;60,671293.72;61,502120.52;62,460209.68;63,417747.72;64,769372.50;65,620545.92;66,293690.26;67,344682.80;68,488642.38;69,287469.66;70,157614.73;71,18533.81;72,50796.77;73,3591.38;",0.94
1709,1926,5594,27,69,42242.67679,5594,64,641.36,22603478,5594,12183685.32,136.19,137.12,0.93,"12,19780.71;13,204343.49;14,496899.01;15,687421.28;16,806259.46;17,870475.95;18,607737.13;19,814181.19;20,918253.96;21,727793.73;22,819766.53;23,840584.41;24,933171.08;25,1306543.43;26,1149296.47;27,925902.32;28,910209.03;29,829821.95;30,846470.58;31,842522.01;32,835392.52;33,652253.07;34,873904.77;35,726364.81;36,870537.84;37,702991.47;38,888368.67;39,844264.47;40,537564.94;41,110825.45;",0.88
1710,1926,3850,37,77,46565.96012,3731,63,717.96,16253969.75,3731,12142108.71,86.83,90.03,3.2,"14,45115.44;15,136243.18;16,272210.86;17,389145.19;18,558952.17;19,583272.98;20,402669.24;21,611800.10;22,534890.19;23,511057.36;24,648872.61;25,541330.32;26,612936.92;27,652902.10;28,886999.95;29,929131.94;30,486931.11;31,847367.49;32,491562.58;33,496019.20;34,472654.89;35,771515.83;36,426912.20;37,545364.96;38,701462.01;39,491597.88;40,526643.06;41,414447.56;42,632857.93;43,325703.27;44,286409.67;45,14878.21;",0.89
1711,1926,2065,6,11,6610.198624,2002,9,602.47,19021329.5,2002,12141845.06,41.27,42.86,1.59,"0,462108.17;1,2811888.41;2,1776961.51;3,2204564.01;4,3674487.24;5,2806840.28;6,2259124.83;7,1603876.87;8,788243.07;9,332068.09;10,300812.03;",0.95
1712,1926,3914,48,100,70282.23464,3914,97,711.36,20365014.5,3914,12140079.46,91.41,91.79,0.39,"25,9398.12;26,188167.12;27,301239.81;28,342377.35;29,610737.39;30,487785.72;31,326085.07;32,541264.27;33,531068.05;34,662401.47;35,534118.91;36,437466.67;37,556372.77;38,492849.10;39,683894.47;40,528651.55;41,886507.62;42,1290402.23;43,917516.60;44,749864.80;45,739736.79;46,685861.26;47,584660.96;48,669365.21;49,661759.38;50,475137.82;51,607803.64;52,702235.60;53,538652.38;54,436813.79;55,448065.78;56,362147.79;57,525709.01;58,583737.04;59,545030.07;60,373997.21;61,260452.16;62,83118.11;",0.91
1713,1926,3136,14,33,20113.78196,3129,22,839.49,33077218,3129,12090900.25,69.72,70.12,0.4,"3,328480.43;4,494350.61;5,735088.95;6,1253702.98;7,1453844.97;8,1738463.90;9,1783426.02;10,2832219.72;11,3006443.17;12,2625230.36;13,2825980.72;14,2202579.28;15,2020404.29;16,1802030.70;17,1804763.16;18,1619730.17;19,1417330.24;20,1554311.54;21,893011.43;22,408400.42;23,274984.05;",0.97
1714,1926,5918,22,56,33714.61593,5846,38,844.41,20537645,5846,12027925,143.93,145.88,1.96,"9,390082.69;10,956381.01;11,718495.57;12,675408.28;13,708019.55;14,737963.12;15,791677.12;16,765186.37;17,1005377.97;18,819012.29;19,1155040.33;20,1139112.21;21,1032383.27;22,987845.21;23,804669.50;24,731924.24;25,993818.68;26,773427.75;27,870522.99;28,710634.42;29,877065.30;30,812308.54;31,701080.93;32,932913.86;33,414899.01;34,27894.66;",0.88
1715,1926,5132,27,66,39969.15944,5132,50,770.24,22140747,5132,12006940.58,120.97,124.6,3.63,"12,43447.70;13,463166.19;14,438775.80;15,824779.86;16,566079.01;17,819945.02;18,895329.59;19,833861.05;20,956307.27;21,875836.80;22,1018113.44;23,952383.32;24,1237844.26;25,1081819.13;26,733071.32;27,1202343.97;28,783334.09;29,773985.27;30,893204.86;31,493683.25;32,1050785.60;33,746929.91;34,685281.69;35,730694.80;36,690614.85;37,791979.93;38,868236.98;39,450852.79;40,234727.62;",0.89
1716,1926,3528,19,46,28265.69112,3514,30,885.18,19462969,3514,11988772.54,80.74,81.17,0.42,"8,24751.06;9,674517.71;10,1030161.18;11,558752.17;12,1097224.61;13,718303.77;14,898154.45;15,1414840.56;16,755098.44;17,1291542.11;18,1706649.50;19,909959.06;20,1249827.85;21,783013.81;22,706018.91;23,787085.91;24,532920.38;25,611411.34;26,593104.82;27,593458.35;28,805397.30;29,898638.33;30,820311.97;",0.89
1717,707,742,7,10,6377.398846,707,9,0,20343391,707,11902913.67,13.18,13.87,0.69,"0,1002302.30;1,1752143.44;2,1534704.39;3,3678065.82;4,4807139.63;5,1889597.81;6,1936880.83;7,1293328.26;8,942433.75;9,897892.31;10,608672.17;",0.95
1718,1926,4019,22,40,24850.3627,4019,31,754.38,19263944.5,4019,11894537.88,93.56,94.77,1.2,"6,150466.05;7,226494.88;8,718479.57;9,877597.96;10,908510.00;11,1210012.18;12,1544804.40;13,842644.32;14,1431348.69;15,831949.64;16,963017.52;17,1358089.92;18,733284.78;19,741941.74;20,1345331.88;21,707324.81;22,1258579.31;23,691220.91;24,640880.20;25,603942.78;26,671993.23;27,580879.52;28,223751.04;",0.89
1719,1926,3360,30,56,33934.44739,3360,45,723.27,22941846,3360,11893212.91,72.28,76.39,4.1,"9,374741.12;10,669700.68;11,967285.58;12,787466.71;13,780596.45;14,844021.28;15,789202.22;16,865776.62;17,959995.67;18,1174046.45;19,1014915.73;20,1034432.61;21,1523463.67;22,1040686.89;23,920258.42;24,1007157.43;25,885109.54;26,956035.44;27,834498.54;28,1035260.10;29,921308.12;30,805298.47;31,1029570.39;32,911063.35;33,683935.32;34,123277.60;",0.88
1720,1926,2471,5,10,6491.645419,2373,8,651,23005527.75,2373,11873297.4,50.64,53.19,2.55,"0,307916.61;1,1247708.07;2,2677949.25;3,4748076.15;4,7242390.25;5,2393664.99;6,852791.62;7,757138.15;8,1149829.49;9,399440.51;10,1228233.24;",0.91
1721,1926,3886,31,71,43166.57637,3808,55,758.79,23408474,3808,11854599.79,88.9,91.03,2.14,"13,39173.65;14,273300.66;15,655703.00;16,808919.04;17,1134240.20;18,691624.79;19,810901.58;20,774651.21;21,824157.69;22,856354.27;23,1191761.93;24,862635.10;25,1197768.60;26,1251182.84;27,1049464.94;28,845601.35;29,961060.31;30,1017649.70;31,1150722.68;32,916576.73;33,832318.27;34,847686.68;35,638074.21;36,930865.26;37,869770.66;38,796553.48;39,789520.72;40,374751.01;41,12205.70;",0.9
1722,1926,3423,55,100,79249.32962,3402,89,0,21457354,3402,11825952.53,77.57,78.13,0.56,"30,36998.24;31,67456.34;32,256626.08;33,303082.18;34,411556.27;35,303836.16;36,394997.69;37,688366.18;38,404471.28;39,587998.51;40,506998.46;41,573497.66;42,523841.69;43,837685.63;44,492717.64;45,763008.53;46,718751.37;47,673740.36;48,995247.06;49,671428.52;50,1230148.40;51,1145557.43;52,503659.75;53,577536.02;54,660055.42;55,618435.55;56,447007.02;57,320330.86;58,530896.88;59,580349.62;60,555817.40;61,596038.14;62,646960.82;63,398057.96;64,545796.12;65,656632.26;66,465051.61;67,339185.19;68,220814.68;69,148278.41;70,56600.52;",0.91
1723,1926,5230,27,69,41585.32002,5104,63,641.16,20986802,5104,11813639.73,123.82,127.26,3.43,"11,1644.39;12,356110.05;13,675298.03;14,810259.25;15,665597.53;16,682575.75;17,649925.16;18,678305.52;19,662900.75;20,717462.16;21,856129.17;22,544119.06;23,961887.37;24,1573743.31;25,728449.84;26,935580.26;27,1142472.97;28,624912.43;29,794235.07;30,786222.49;31,845082.58;32,790563.32;33,814821.91;34,811369.37;35,991866.58;36,784162.12;37,616873.67;38,463071.24;39,17775.92;",0.87
1724,1926,3136,19,44,26678.73051,3136,34,742.63,33512711,3136,11799469.96,68.74,70.12,1.38,"7,469188.72;8,568628.23;9,890489.77;10,1353181.36;11,1177605.48;12,1711723.46;13,2566339.99;14,2438937.52;15,2627812.03;16,2287485.97;17,1731553.79;18,2008839.62;19,1781628.57;20,2182756.42;21,1438924.00;22,1164646.79;23,1309412.68;24,1284927.62;25,1522588.60;26,1166473.05;27,712048.17;28,675947.27;29,438968.55;",0.95
1725,1926,5622,24,47,28463.55441,5622,38,713,17870708.5,5622,11788120.99,136,137.9,1.9,"6,1797.64;7,417651.07;8,643756.48;9,593560.06;10,791850.62;11,639910.87;12,569446.62;13,926896.55;14,951903.17;15,1021167.05;16,848379.33;17,1048716.39;18,844694.65;19,1199529.59;20,1148088.57;21,913100.06;22,632449.47;23,737929.14;24,850343.02;25,587583.14;26,960745.51;27,427110.23;28,936790.23;29,175184.25;",0.9
1726,1926,3682,26,65,39350.4502,3612,48,788.53,20240824,3612,11780450.01,83.53,85.49,1.96,"12,16865.84;13,232766.75;14,774502.47;15,1003421.77;16,561866.02;17,770225.66;18,1101386.85;19,527283.26;20,989460.13;21,954340.19;22,781413.88;23,804628.31;24,1475354.27;25,886814.74;26,635448.20;27,728531.96;28,925802.95;29,949800.51;30,674451.83;31,717899.53;32,586653.28;33,705499.31;34,754548.76;35,1125232.07;36,595748.96;37,714067.10;38,244006.10;",0.87
1727,1926,3584,25,61,37511.27994,3563,50,722.84,22463859,3563,11767452.16,82.14,82.76,0.61,"10,27391.42;11,532984.54;12,630567.11;13,847928.66;14,603357.33;15,772374.76;16,770938.46;17,898494.59;18,684946.77;19,820362.29;20,1011852.93;21,905726.82;22,1695159.45;23,1266706.38;24,1010841.92;25,1124593.41;26,1025022.24;27,957725.86;28,773773.24;29,843517.82;30,614149.81;31,683378.43;32,1058794.26;33,1123723.55;34,759694.74;35,682288.62;36,334989.63;",0.9
1728,1799,1841,12,27,16685.48111,1841,24,643.63,18480265,1841,11735573.92,35.72,36.91,1.19,"4,625459.19;5,410670.53;6,1042797.46;7,950015.63;8,1580465.15;9,2733882.85;10,2235050.94;11,1547658.42;12,871088.23;13,701660.42;14,743801.47;15,946054.68;16,888163.17;17,845576.94;18,632694.91;19,790342.52;20,645560.61;21,183607.06;22,105095.57;",0.92
1729,1926,5363,23,57,34460.90542,5363,36,0,22523385,5363,11726307.73,129.16,130.84,1.68,"10,258727.60;11,564729.31;12,1046227.71;13,750086.80;14,680697.29;15,939768.37;16,971019.27;17,978675.26;18,800139.95;19,1276526.22;20,971297.83;21,1737384.22;22,1345491.97;23,1167948.92;24,792687.60;25,1338938.42;26,798379.29;27,1042002.36;28,592248.74;29,847324.06;30,599146.20;31,1149430.59;32,788323.02;33,689076.17;34,394451.06;",0.91
1730,1926,3101,18,41,24899.11523,3101,34,693.29,22770217,3101,11700469.78,68.93,69.13,0.2,"4,129554.36;5,322666.31;6,336845.82;7,795643.66;8,1391305.77;9,1117874.29;10,598955.95;11,564584.71;12,778629.64;13,1147566.25;14,2155451.39;15,2395635.09;16,2493626.73;17,1612752.74;18,838008.75;19,1075083.33;20,718610.55;21,854692.42;22,577074.12;23,798438.21;24,987196.28;25,390500.20;26,338946.02;27,349118.35;",0.91
1731,1926,4404,4,8,5044.364486,4117,7,0,27913700,4117,11691338.35,97.2,104.6,7.4,"0,2316505.34;1,2086067.30;2,4508461.33;3,5844631.74;4,4050992.87;5,1638843.61;6,2580477.71;7,2483713.41;8,2403554.27;",0.93
1732,1926,3598,34,74,44557.73776,3577,62,697.87,23131638,3577,11678992.62,82.53,83.14,0.61,"13,12464.09;14,432089.48;15,688250.10;16,513475.38;17,865684.80;18,804882.83;19,742837.42;20,755093.78;21,681208.91;22,676393.44;23,1007470.70;24,692250.34;25,1050198.20;26,1488263.88;27,1120537.17;28,1012389.87;29,865483.15;30,669054.04;31,862078.73;32,906709.95;33,847052.19;34,755181.22;35,794591.45;36,785388.36;37,877912.18;38,542683.46;39,895988.84;40,713969.58;41,821047.84;42,247848.91;",0.88
1733,1926,4005,13,25,15287.24413,4005,22,638.49,31472527,4005,11663439.74,93.98,94.37,0.4,"3,999815.77;4,2107426.83;5,1960806.57;6,2046926.77;7,2124176.99;8,2310095.37;9,2481973.65;10,2589637.89;11,2194120.91;12,2612776.56;13,2080490.46;14,1747122.11;15,1585553.59;16,1408068.75;17,1417287.10;18,1582692.71;19,221598.25;",0.92
1734,1926,5076,23,52,31743.68325,5076,46,662.6,23044134,5076,11620269.25,122.7,123.07,0.37,"7,342664.86;8,263161.57;9,588716.66;10,907818.37;11,896853.70;12,832111.66;13,1239327.71;14,826795.57;15,963627.06;16,853876.29;17,1492340.74;18,1035092.97;19,1547709.69;20,1028445.67;21,1385293.96;22,1092788.44;23,1119827.17;24,821439.01;25,956592.04;26,1055727.07;27,973311.54;28,998358.47;29,920756.48;30,519018.25;31,233112.81;32,146723.20;",0.91
1735,1926,5580,24,58,35200.9786,5433,47,719.91,38837345,5433,11600179.47,132.75,136.75,4,"11,168364.96;12,1329855.17;13,1403693.86;14,1687276.08;15,1461397.41;16,1641299.86;17,1854932.14;18,1497439.47;19,1792390.59;20,2200378.36;21,1578812.70;22,2878637.44;23,2086628.15;24,1579684.88;25,1161624.44;26,1870279.94;27,1528328.10;28,1516475.86;29,1682882.14;30,1549201.93;31,1140080.73;32,1342930.86;33,1195633.18;34,1110921.50;35,1360333.27;36,212303.94;",0.9
1736,1926,3836,27,64,38593.80982,3836,48,773.48,22970281,3836,11597076.73,86.07,89.64,3.57,"10,10190.05;11,270368.93;12,566410.76;13,843156.44;14,904912.59;15,787339.44;16,623583.79;17,927703.27;18,765753.70;19,1054093.94;20,841128.35;21,921482.57;22,908496.80;23,1579437.16;24,1093481.16;25,823456.00;26,803462.02;27,905572.65;28,917418.71;29,728352.26;30,1090605.43;31,701987.54;32,713675.69;33,875529.99;34,843217.15;35,897015.54;36,772848.38;37,640939.01;38,155294.84;",0.87
1737,1926,5587,24,59,35567.65138,5482,46,742.52,31645767,5482,11568089.07,134.09,136.94,2.85,"9,85533.65;10,264646.33;11,618387.04;12,757186.27;13,825261.80;14,744672.49;15,1252434.75;16,1465052.63;17,1521864.58;18,1439899.60;19,1574331.70;20,1453067.52;21,1667157.92;22,1576958.50;23,1553086.16;24,1280228.28;25,1801970.06;26,1447149.42;27,1063001.16;28,1424795.26;29,1276786.19;30,1061713.22;31,1223650.01;32,1104145.35;33,1032307.52;34,810185.51;35,340368.72;36,563550.85;37,300790.11;38,111002.22;",0.92
1738,1926,3843,24,59,35743.90848,3843,43,796,21089952,3843,11536699.99,86.26,89.83,3.57,"10,111260.30;11,617175.75;12,815172.72;13,794468.87;14,699969.51;15,930683.69;16,718086.69;17,655739.33;18,932451.08;19,788895.73;20,911339.76;21,843912.25;22,1717273.85;23,1115852.50;24,1071173.02;25,799495.49;26,768937.18;27,592874.23;28,784590.00;29,899977.34;30,805969.33;31,759478.22;32,714428.20;33,988544.14;34,615601.30;35,607732.83;36,26129.33;",0.88
1739,595,749,5,6,3716.360431,749,6,0,23914255.5,749,11512301.23,10.97,13.99,3.02,"0,2601318.73;1,6332704.31;2,6238435.21;3,6019814.46;4,1581573.92;5,1140253.15;",0.98
1740,1926,3486,26,47,28826.82706,3437,37,740.43,20564670,3437,11494172.27,78.51,79.95,1.44,"9,412359.08;10,646278.11;11,736193.04;12,871513.98;13,1124315.73;14,706692.67;15,1178321.47;16,1087483.94;17,1596008.68;18,1713373.46;19,1517144.51;20,1161688.03;21,867019.50;22,807579.34;23,771466.86;24,942235.98;25,619068.63;26,584636.48;27,581633.94;28,906843.82;29,816292.68;30,504894.35;31,404165.90;32,5551.37;",0.93
1741,1926,3486,20,42,25972.69587,3486,30,813.1,20358701,3486,11466776.63,78.13,79.95,1.82,"5,37780.19;6,252858.62;7,853216.81;8,787833.18;9,918080.08;10,764397.42;11,1331957.55;12,870037.99;13,891615.39;14,935241.91;15,1721151.06;16,1498840.22;17,1271201.20;18,943251.63;19,894386.56;20,1083018.40;21,1199652.58;22,707930.82;23,653761.14;24,803751.57;25,721383.92;26,740379.23;27,459260.18;28,15942.28;",0.91
1742,1926,5587,29,67,40747.68179,5587,51,770.32,34393256,5587,11897159.09,130.66,136.94,6.28,"12,162603.61;13,902795.13;14,986051.94;15,1236527.66;16,1186704.09;17,1394827.48;18,1269743.96;19,1027280.08;20,1313394.09;21,1398916.46;22,1310396.48;23,1640652.16;24,1541850.56;25,2089655.93;26,1079732.93;27,1679940.47;28,1088900.62;29,1488500.73;30,1540629.85;31,1171329.04;32,1206792.01;33,1029153.35;34,1190056.46;35,1030205.88;36,1200687.15;37,1142634.88;38,1154574.28;39,731690.37;40,192021.52;",0.89
1743,1926,5237,29,61,37596.40065,5209,52,697.89,21617248,5209,11440138.47,126.7,127.45,0.75,"11,41892.29;12,264597.99;13,395113.74;14,720224.19;15,846963.84;16,880470.26;17,1197912.75;18,969182.63;19,745541.57;20,892128.04;21,1235421.02;22,995238.95;23,1243391.45;24,574387.36;25,1122690.60;26,920641.92;27,979798.56;28,1124615.68;29,645168.98;30,638772.82;31,844897.14;32,706438.44;33,890848.18;34,641846.68;35,843649.29;36,519704.57;37,347108.85;38,273829.11;39,112114.02;",0.89
1744,1926,3675,26,57,34284.63379,3507,44,746.51,41437945.5,3507,12573848.04,80.55,85.31,4.76,"10,19458.27;11,1115012.78;12,1629017.91;13,1484866.99;14,1431570.77;15,1906885.38;16,1827963.35;17,1685169.55;18,1946385.70;19,1802298.00;20,2514024.55;21,2624284.94;22,2414802.73;23,1644834.12;24,2009862.36;25,1918022.29;26,1889740.44;27,1688380.14;28,1492729.29;29,1460475.56;30,1846574.38;31,1310940.89;32,1662841.46;33,1527210.72;34,579308.07;",0.91
1745,1926,3626,22,43,25889.66566,3626,26,926.57,18412145.5,3626,11435042.6,83.53,83.93,0.4,"7,110517.55;8,384520.15;9,881359.44;10,698785.17;11,904889.68;12,1222247.76;13,1113822.09;14,807028.61;15,1533667.40;16,1059221.18;17,733963.45;18,1521328.91;19,798131.41;20,712247.83;21,1019674.81;22,951678.25;23,674517.35;24,650946.29;25,548533.71;26,531688.43;27,728555.99;28,578734.72;29,244217.91;",0.91
1746,1926,5398,32,67,40589.17151,5398,49,797.16,21940129,5398,11413271.55,130.47,131.82,1.34,"12,112517.25;13,933836.39;14,755934.87;15,878461.77;16,615020.21;17,926454.62;18,716039.74;19,819862.44;20,577125.10;21,883374.60;22,839092.03;23,856586.31;24,1179247.87;25,1510700.11;26,1089807.89;27,1070618.41;28,803242.30;29,734866.02;30,819150.14;31,912787.28;32,668405.13;33,887160.96;34,720689.78;35,618467.80;36,541953.70;37,654951.34;38,732972.71;39,77520.75;",0.89
1747,1687,1715,5,8,4877.743198,1687,6,611.34,15166521.25,1687,11394994.66,32.85,33.53,0.68,"1,2323727.99;2,2654617.20;3,3338386.12;4,1881922.45;5,2908384.36;6,624135.76;7,677772.06;8,334231.32;9,423162.71;",0.95
1748,1926,3921,36,71,42646.69484,3921,56,736.88,22447378,3921,11365782.78,88.52,92,3.48,"12,176911.83;13,319422.26;14,556876.28;15,744052.15;16,631375.00;17,621035.71;18,821241.55;19,769670.74;20,819133.36;21,898357.33;22,689570.34;23,957334.01;24,859558.30;25,1114113.89;26,1257104.10;27,1156875.95;28,947096.31;29,661524.44;30,752572.13;31,739842.59;32,949219.12;33,974580.54;34,860247.15;35,789949.62;36,744598.50;37,920452.03;38,806145.65;39,701807.35;40,108609.53;41,94837.61;",0.89
1749,1926,5384,23,51,31055.78722,5265,45,662.12,59676223,5265,11317209.13,126.11,131.44,5.34,"6,96756.84;7,250043.11;8,310937.18;9,1573080.62;10,1854228.09;11,2101441.17;12,2145297.53;13,2308183.97;14,2382766.41;15,2768373.48;16,2986910.71;17,3410091.72;18,3773872.89;19,4065016.59;20,3457583.69;21,2765656.55;22,2934214.19;23,2478825.19;24,2251143.91;25,2667666.02;26,2782405.44;27,2086450.49;28,2079282.54;29,1887019.02;30,1938925.66;31,1686187.81;32,577627.67;33,49580.14;",0.93
1750,1926,5832,31,57,34281.74866,5832,40,817.72,14271724,5832,11286013.13,141.24,143.52,2.28,"9,10325.73;10,283378.00;11,559595.20;12,368193.53;13,498910.01;14,549703.07;15,457662.09;16,577397.88;17,717318.18;18,744249.83;19,673301.52;20,716551.38;21,1143709.24;22,663541.22;23,559096.96;24,735455.39;25,567563.42;26,628317.90;27,357537.43;28,756605.46;29,860264.11;30,680623.72;31,328701.42;32,471530.45;33,359949.04;",0.9
