FeatureID,MinScan,MaxScan,MinCharge,MaxCharge,MonoMass,RepScan,RepCharge,RepMz,Abundance,ApexScanNum,ApexIntensity,MinElutionTime,MaxElutionTime,ElutionLength,Envelope,LikelihoodRatio
2294,1959,3261,7,15,9249.840007,3261,13,618.1,4748166.5,3261,3249239.7,69.12,70.73,1.61,"0,4100.49;1,110134.79;2,318525.23;3,589852.76;4,570149.49;5,583219.23;6,746013.98;7,406435.64;8,463545.60;9,268709.13;10,328646.85;11,119846.98;12,86744.37;13,151943.84;",0.97
2295,1959,3898,10,21,13395.28626,3891,16,745.82,7569882.88,3891,3245119.8,86.45,89.07,2.62,"1,115999.15;2,228575.43;3,394723.72;4,462350.84;5,286284.62;6,499553.39;7,997717.56;8,770193.17;9,1224263.79;10,637123.12;11,437729.47;12,421127.18;13,391387.07;14,239932.12;15,166766.25;16,214785.02;17,80814.91;",0.95
2296,1959,5698,5,10,5991.435199,5698,8,600.98,15876280.88,5698,3240869.2,125.81,137.33,11.51,"0,1728820.81;1,1033453.94;2,2097188.74;3,3282375.91;4,3453808.22;5,2221974.61;6,1264983.63;7,450252.09;8,196854.82;9,145807.07;",0.96
2297,1959,6074,39,88,52982.60467,6074,88,0,9361761.25,6074,3218961.85,146.77,147.67,0.9,"18,2830.20;19,24956.58;20,100314.00;21,136846.91;22,242915.51;23,286533.38;24,340003.51;25,244782.67;26,330341.58;27,314491.67;28,358305.35;29,439352.40;30,359516.52;31,456790.42;32,463076.17;33,376519.23;34,452231.97;35,624739.56;36,290097.46;37,317265.57;38,340797.96;39,252209.19;40,296572.22;41,294028.87;42,248379.39;43,249515.77;44,241607.25;45,197886.72;46,206442.16;47,215089.98;48,191285.59;49,175643.09;50,184303.33;51,98406.88;52,1853.43;",0.94
2298,1959,4011,6,12,7608.16163,4011,10,635.28,5524601.75,4011,3217720.16,90.53,92.24,1.71,"0,102405.42;1,297230.89;2,519366.01;3,695943.94;4,752163.40;5,932279.17;6,345847.17;7,317871.94;8,375815.63;9,366837.69;10,591694.38;11,226783.12;",0.92
2299,1959,6083,51,94,57426.45623,6065,90,625.47,6063634.5,6065,3217010.17,147.43,147.95,0.52,"20,9280.50;21,98986.83;22,222119.27;23,112530.48;24,130058.36;25,197269.53;26,193506.45;27,111705.51;28,161389.90;29,241874.68;30,177185.87;31,222221.75;32,306901.99;33,127706.25;34,234688.98;35,433136.93;36,228328.21;37,186592.83;38,257624.29;39,242168.52;40,256698.03;41,159866.78;42,163968.30;43,178693.31;44,183843.37;45,255747.33;46,161262.10;47,119917.09;48,158213.80;49,186548.11;50,139715.50;51,164707.69;52,35700.80;",0.89
2300,1959,5999,2,3,1945.755162,5789,3,0,3357380.63,5789,3188693.79,139.8,145.26,5.45,"0,765228.57;1,1508067.31;2,823234.74;3,81500.87;4,179267.17;",0.96
2301,1959,5957,5,11,7498.641336,5866,9,683.09,4454559.12,5866,3165675.46,141.66,144.13,2.47,"0,291032.16;1,210696.38;2,95210.16;3,601293.36;4,1035304.61;5,969220.94;6,423861.74;7,256387.08;8,259901.22;9,61898.12;10,172898.60;11,76548.74;",0.93
2302,1959,3765,9,14,8820.455427,3744,11,680.14,5145238.38,3744,3149275.23,84.61,85.24,0.63,"1,236296.17;2,342546.62;3,494347.48;4,403755.85;5,1002719.65;6,592757.76;7,315942.78;8,472464.32;9,438437.83;10,195627.40;11,326022.32;12,323914.12;",0.92
2303,1959,5348,6,13,7993.226635,5348,10,667.65,5636652.75,5348,3147196.83,127.36,127.73,0.37,"1,188344.34;2,417083.19;3,551103.80;4,965253.66;5,889985.14;6,486918.92;7,434329.68;8,279751.22;9,299518.76;10,286284.91;11,401448.27;12,258000.58;13,178300.36;",0.94
2304,1959,5229,10,19,12124.45554,5180,16,674.87,5113145.25,5180,3145731.42,123.11,124.46,1.35,"0,88602.74;1,50402.92;2,238119.94;3,287693.60;4,310598.61;5,618095.46;6,375863.30;7,844640.59;8,401815.74;9,370665.95;10,339471.46;11,224015.36;12,233855.46;13,214636.81;14,222925.54;15,291268.67;",0.93
2305,1959,3667,10,22,13561.51097,3667,17,715.04,5831742.25,3667,3141321.78,78.14,82.4,4.26,"1,163141.92;2,237605.00;3,382611.42;4,248694.16;5,357787.55;6,534022.75;7,483586.64;8,604956.01;9,559519.12;10,290552.10;11,349260.47;12,453645.03;13,335235.78;14,369117.43;15,268107.91;16,193296.04;",0.92
2306,1959,6104,43,100,62134.41637,6086,98,622.58,11383105,6086,3141086.54,147.43,148.68,1.25,"22,4469.34;23,44853.85;24,81599.21;25,94629.92;26,198616.51;27,180641.92;28,233398.40;29,365399.72;30,353123.43;31,316276.92;32,360372.37;33,386948.19;34,391259.65;35,549754.38;36,622685.04;37,660137.75;38,734355.51;39,496426.97;40,852298.42;41,454830.04;42,452826.77;43,486575.33;44,264370.77;45,311414.14;46,306152.06;47,314317.38;48,272220.08;49,239943.39;50,317945.92;51,192589.55;52,101270.47;53,153037.11;54,241107.58;55,163384.88;56,101615.17;57,47445.62;58,26643.50;59,2276.02;",0.97
2307,1959,6151,33,68,41669.68659,6151,67,0,5229839.25,6151,3137160.11,148.64,149.91,1.27,"12,1755.11;13,118829.93;14,140696.48;15,111796.61;16,153450.69;17,194953.34;18,178499.91;19,180780.50;20,132834.55;21,149927.76;22,206598.40;23,194718.77;24,537393.10;25,343714.74;26,443925.37;27,345218.96;28,313404.58;29,188445.50;30,144033.55;31,161711.83;32,260546.63;33,164760.31;34,73780.19;35,78111.92;36,105869.05;37,179146.33;38,103344.64;39,19266.60;",0.92
2308,1959,6083,30,67,40262.26283,6040,63,620.83,10186180.75,6040,3122662.47,146.48,147.95,1.47,"11,21406.59;12,62529.62;13,157712.71;14,215581.42;15,267850.90;16,332887.08;17,239034.79;18,316215.39;19,363460.72;20,408840.36;21,514109.70;22,585012.40;23,626317.23;24,674016.82;25,500810.95;26,536647.82;27,507022.38;28,461503.66;29,541524.98;30,362979.22;31,323042.04;32,322070.22;33,286588.10;34,332864.11;35,356270.76;36,254689.48;37,245982.20;38,200956.67;39,68170.67;40,72048.50;41,22279.17;",0.96
2309,1959,3716,8,14,8479.471377,3681,9,772.09,4729641.62,3681,3107200.98,82.8,83.81,1.01,"0,176211.97;1,223858.05;2,353152.45;3,593193.23;4,508715.21;5,811628.34;6,594368.28;7,751353.13;8,199403.03;9,148332.90;10,369050.01;",0.95
2310,1959,4963,3,6,4524.480988,4956,4,755.86,5602699.5,4956,3105984.91,116.98,117.17,0.19,"0,155409.09;1,732570.33;2,1694054.56;3,1658431.73;4,663891.42;5,233946.77;6,229021.21;7,117986.53;8,117238.69;",0.95
2311,1959,3688,9,15,9422.058324,3688,13,629.52,5767831.75,3688,3096121.51,81.35,82.99,1.64,"1,133404.52;2,284894.92;3,500795.74;4,583364.45;5,1100591.80;6,973186.97;7,410029.60;8,244804.05;9,273913.35;10,235328.18;11,279410.62;12,542965.14;13,204832.48;",0.92
2312,1959,2113,3,6,3658.399578,2113,5,0,4602904.38,2113,3061751.18,41.44,42.5,1.05,"0,467551.33;1,1111936.01;2,1273602.24;3,591599.39;4,280256.83;5,329407.40;6,548433.16;",0.96
2313,1945,2022,2,3,2086.328973,2022,3,0,5230243,2022,3036370.42,38.15,40.14,2,"0,2062378.21;1,1672064.09;2,821386.75;3,669422.66;4,4934.27;",0.98
2314,1959,5887,4,9,6033.570085,5754,7,671.72,7215184.12,5754,3036022.05,138.89,142.28,3.38,"0,16019.75;1,758373.73;2,993347.19;3,1149390.90;4,1323508.42;5,465919.15;6,1094174.29;7,759701.22;8,404788.89;9,2437.74;10,247305.89;",0.94
2315,1959,5698,5,10,5996.772592,5698,7,667.62,4427014.88,5698,3029605.71,133.48,137.33,3.85,"0,338219.51;1,399113.61;2,512614.82;3,967585.88;4,680301.14;5,192053.94;6,491432.63;7,305196.59;8,267649.60;9,235923.82;10,36663.28;",0.93
2316,1959,6091,3,7,4336.379394,6082,4,724.08,24548009.12,6082,3020667.69,147.67,148.24,0.56,"0,1853948.26;1,5222958.66;2,6352529.18;3,5205962.61;4,3105410.68;5,1716697.24;6,753398.05;7,315334.50;8,20351.07;",1
2317,1959,2995,2,3,1952.238394,2834,3,0,7887896.75,2834,3016443.61,58.62,63.2,4.58,"0,2607336.04;1,3023491.53;2,983049.21;3,656895.34;4,616969.68;",0.98
2318,1959,3948,8,18,11044.76702,3877,15,651.15,5064307.25,3877,3008276.23,88.46,90.53,2.07,"0,174297.90;1,146742.36;2,149561.46;3,304709.69;4,391427.15;5,557859.38;6,433186.94;7,259977.17;8,740655.99;9,438413.79;10,277123.51;11,374684.70;12,262146.05;13,235424.49;14,87976.78;15,73692.93;16,155889.95;",0.91
2319,1959,3863,10,17,10539.0537,3807,14,660.07,4702853,3807,3003509.26,86.45,88.06,1.61,"0,155640.20;1,210062.15;2,176354.60;3,275873.68;4,304931.47;5,943667.11;6,445355.96;7,527184.10;8,222385.10;9,525111.73;10,329443.28;11,289501.15;12,297018.54;",0.91
2320,1959,6113,37,83,49900.76155,6113,81,602.44,11297828,6113,2995557.2,146.77,148.95,2.19,"16,5180.77;17,41375.75;18,203903.49;19,303274.64;20,315958.14;21,217511.99;22,267211.84;23,355804.87;24,335921.32;25,524064.33;26,256508.61;27,391285.32;28,536093.65;29,492235.38;30,785781.21;31,911460.13;32,658608.70;33,623377.54;34,398609.40;35,235896.38;36,409799.59;37,395069.79;38,316947.02;39,258265.81;40,271244.69;41,249164.92;42,290268.09;43,219904.79;44,315372.62;45,383281.10;46,264044.49;47,55664.17;48,2583.37;",0.93
2321,447,587,4,5,3124.535244,447,5,0,4418020,447,2993870.05,7.85,10.73,2.88,"0,657341.42;1,1653293.77;2,1314863.43;3,272884.58;4,428008.03;5,91572.88;",0.96
2322,1959,3955,8,19,11441.08874,3955,14,716.27,5896076.5,3955,2986857.19,89.46,90.72,1.26,"2,439778.96;3,177713.37;4,419105.05;5,582244.29;6,566502.34;7,682856.64;8,906314.23;9,254726.39;10,343666.33;11,209748.48;12,336928.33;13,310717.46;14,347464.64;15,317758.85;",0.91
2323,1959,5313,10,19,11666.59646,5215,18,0,4403102.62,5215,2961348.82,124.07,126.78,2.71,"0,56986.32;1,61541.43;2,383316.43;3,259626.45;4,258704.17;5,424813.12;6,431651.79;7,395249.85;8,619265.34;9,274136.99;10,298668.85;11,472895.87;12,141224.29;13,146213.42;14,101037.18;15,77274.21;",0.92
2324,1959,6085,50,92,55447.17,6085,84,646.14,5852514.75,6085,2932206.45,147.31,148.03,0.73,"20,17534.59;21,32833.45;22,56360.68;23,108531.73;24,197922.68;25,163121.55;26,216797.74;27,197995.95;28,217774.85;29,228418.66;30,223470.61;31,251807.16;32,222473.42;33,280827.38;34,347597.90;35,243662.26;36,324503.13;37,304496.49;38,305201.28;39,224506.20;40,232172.07;41,177995.06;42,98886.68;43,164091.68;44,133814.88;45,93933.74;46,93749.49;47,92402.59;48,117779.50;49,96572.08;50,89312.51;51,114862.05;52,69187.91;53,63184.49;54,42867.38;55,2354.89;",0.96
2325,1959,6064,35,83,50060.43083,6050,81,604.37,8581022.75,6050,2930738.92,146.85,147.39,0.54,"17,6150.24;18,92696.44;19,196249.08;20,215885.65;21,264187.10;22,243688.34;23,245052.97;24,362243.49;25,245495.51;26,265620.69;27,441860.92;28,407562.90;29,266296.04;30,358378.18;31,650362.08;32,832568.13;33,315057.82;34,297157.52;35,372953.19;36,365248.38;37,210472.24;38,186908.19;39,233802.34;40,208353.62;41,151072.20;42,221795.72;43,195379.46;44,201906.88;45,167515.62;46,183201.73;47,151688.71;48,19252.34;",0.92
2326,1959,5985,6,11,6809.643839,5908,8,682.72,4391479.88,5908,2914126.84,142.81,144.91,2.1,"0,144385.71;1,420549.23;2,535892.09;3,766581.24;4,975450.40;5,710713.64;6,217346.95;7,166378.93;8,165714.22;9,65402.96;10,144527.09;11,78322.57;",0.97
2327,14,90,7,10,6322.809842,90,10,0,3123500.64,90,2911979.38,0.39,2.27,1.88,"1,143537.58;2,523808.64;3,484829.47;4,606213.78;5,198456.02;6,269166.29;7,152476.34;8,64378.29;9,434638.47;10,245732.65;",0.88
2328,1959,5691,5,8,5061.519835,5600,7,0,5541704,5600,2910034.56,134.64,137.14,2.49,"0,438755.08;1,488540.82;2,1232811.59;3,1057371.75;4,426476.44;5,224257.72;6,338016.62;7,759803.96;8,575351.13;",0.88
2329,1959,6097,41,100,63080.45817,6097,94,658.49,7792976.75,6097,2901849.17,148.12,148.44,0.32,"20,28.17;21,18349.28;22,37584.09;23,30561.39;24,98712.45;25,211553.53;26,156252.84;27,127610.76;28,273244.56;29,268031.53;30,255706.70;31,205131.48;32,191405.21;33,219754.44;34,235104.95;35,226477.41;36,323657.90;37,376013.88;38,367639.96;39,480400.87;40,366861.69;41,283229.90;42,298027.90;43,264068.10;44,333412.85;45,228421.74;46,232872.50;47,376138.20;48,151474.04;49,176286.82;50,344812.06;51,100195.80;52,111958.54;53,96520.60;54,80860.58;55,82062.35;56,97202.85;57,56791.04;58,4676.57;",0.93
2330,1959,3366,13,17,10394.79585,3254,14,650.97,4470748.12,3254,2894328.07,70.55,73.76,3.21,"1,161432.46;2,287181.91;3,316503.36;4,399196.08;5,378266.33;6,597110.39;7,412057.93;8,244234.57;9,562613.95;10,458028.94;11,149481.72;12,237922.23;13,207614.33;14,58718.00;",0.92
2331,1959,5012,12,19,11621.46233,4998,14,727.38,4770597.38,4998,2880443.43,118.06,118.45,0.38,"1,249755.51;2,137654.81;3,211428.28;4,447602.48;5,331138.47;6,559173.26;7,592832.77;8,388032.16;9,459811.38;10,267849.41;11,247871.77;12,290186.36;13,348432.15;14,238442.44;",0.93
2332,1959,4557,5,11,7296.90497,4410,9,664.64,5236133.5,4410,2875664.16,102.28,106.21,3.93,"0,38801.15;1,293530.03;2,402104.07;3,830328.81;4,1336134.37;5,1120887.86;6,299665.87;7,188884.28;8,252963.68;9,175206.86;10,104789.14;11,192626.39;",0.94
2333,1959,4963,5,12,7391.359736,4942,11,0,5653907,4942,2865979.83,116.61,117.17,0.57,"0,453545.98;1,246192.67;2,396931.35;3,719765.27;4,1095231.27;5,908589.79;6,641895.60;7,326758.93;8,455963.50;9,162115.31;10,246589.45;",0.96
2334,1959,6084,35,92,55250.412,6056,83,651.45,20983101.25,6056,2855390.91,146.85,147.99,1.14,"18,33073.49;19,201737.71;20,409176.90;21,469174.54;22,325939.00;23,443599.40;24,473115.58;25,544241.10;26,554779.43;27,647936.08;28,574321.83;29,601797.92;30,614423.02;31,1202205.34;32,850279.82;33,1447854.41;34,1623563.89;35,1096369.19;36,699189.62;37,625203.24;38,622616.54;39,592072.70;40,650353.62;41,1026612.86;42,754031.18;43,621098.80;44,512766.00;45,499908.15;46,470495.41;47,564965.08;48,477567.12;49,377748.37;50,241281.29;51,115795.63;52,4841.86;",0.93
2335,1959,3933,12,25,15682.07397,3905,22,655.07,3895923.25,3905,2845907.42,89.27,90.07,0.8,"3,220657.02;4,230407.51;5,132203.26;6,237400.79;7,180170.04;8,311951.02;9,512001.74;10,251475.83;11,262920.97;12,207925.16;13,277030.28;14,304148.74;15,227301.02;16,253358.98;17,188385.16;18,97872.68;",0.89
2336,1959,3212,10,17,10520.79136,3212,13,702.78,4891334.12,3212,2834425.08,67.14,69.32,2.18,"0,128261.28;1,212826.62;2,366968.59;3,206033.26;4,445201.38;5,838953.16;6,677336.03;7,462040.96;8,553481.38;9,76425.24;10,317734.59;11,270823.57;12,208304.63;13,126616.49;",0.93
2337,1959,3842,6,14,9449.327946,3842,10,789.02,5262325.75,3842,2799857.1,87.07,87.48,0.41,"1,193829.35;2,360401.07;3,276428.53;4,483826.11;5,1052228.42;6,951664.41;7,435461.41;8,246887.42;9,304858.62;10,353183.64;11,264182.08;12,339033.88;",0.93
2338,1959,4627,4,6,3814.398931,4627,5,0,5389733,4627,2795955.49,107.75,108.12,0.37,"0,596819.02;1,920362.33;2,1175136.34;3,470705.74;4,789562.44;5,901434.97;6,535512.04;",0.9
2339,1959,5215,5,12,7679.025758,5215,8,769.74,5559824.25,5215,2795877.2,123.69,124.07,0.39,"0,106305.65;1,362261.44;2,307844.38;3,540710.07;4,1305514.79;5,1107888.59;6,510945.57;7,159703.11;8,291990.77;9,426500.40;10,197067.63;11,242757.72;",0.92
2340,657,741,3,5,3007.643259,657,4,0,5483453.25,657,2795721.93,12.25,13.91,1.66,"0,891607.97;1,2326001.52;2,1194447.88;3,250264.26;4,816632.20;5,4438.23;",0.93
2341,1959,6043,31,68,41074.79267,6033,65,614.48,5167941.25,6033,2794205.44,146.23,146.6,0.37,"12,65573.50;13,189533.55;14,141345.52;15,169585.24;16,162250.94;17,136445.58;18,196412.36;19,161615.10;20,178783.28;21,218622.29;22,237423.42;23,249067.92;24,327726.22;25,203307.63;26,233483.78;27,215376.46;28,197287.37;29,206221.81;30,293498.51;31,193608.48;32,193642.96;33,158101.70;34,171055.39;35,199415.51;36,153769.42;37,198716.58;38,112412.59;39,703.02;",0.9
2342,1959,4459,2,3,1892.251126,4319,3,0,4980784.06,4319,2790182.92,100.04,103.57,3.53,"0,1926483.23;1,969113.10;2,1202487.36;3,882583.26;",0.94
2343,1959,5985,7,11,7439.558483,5936,9,677.54,3365783,5936,2785014.91,143.57,144.91,1.34,"0,10383.16;1,67544.37;2,361660.70;3,645578.26;4,455171.43;5,451114.59;6,499044.82;7,184108.73;8,367063.72;9,58560.05;10,135155.73;11,130207.36;",0.95
2344,1959,3702,5,10,6562.203694,3597,8,657.57,7971730,3597,2761402.77,79.53,83.38,3.85,"0,637399.21;1,506390.20;2,1020804.41;3,1178264.19;4,1676618.07;5,850599.42;6,569420.32;7,364314.35;8,521608.55;9,512567.46;10,133269.87;",0.95
2345,1959,4760,4,6,3702.690795,4746,5,0,4851981.25,4746,2740858.66,111.1,111.51,0.41,"0,828630.75;1,911578.40;2,1020974.71;3,660788.39;4,604401.91;5,452964.76;6,372515.14;",0.96
2346,1959,5215,6,9,6000.080788,5166,7,668.04,4558117.88,5166,2732777.12,122.72,124.07,1.36,"0,156595.43;1,523819.47;2,487151.07;3,741618.56;4,768992.50;5,237424.06;6,637914.58;7,302665.97;8,302915.74;9,112101.65;10,286666.01;",0.92
2347,1959,6074,46,96,57850.30117,6064,93,610.39,7504933.25,6064,2727027.64,147.39,147.67,0.28,"20,30095.84;21,54592.06;22,115551.39;23,137303.32;24,152201.09;25,162160.71;26,197226.45;27,176815.66;28,289603.60;29,276444.24;30,280688.07;31,196502.70;32,237571.45;33,257079.35;34,498927.31;35,657648.73;36,362485.73;37,238846.69;38,222537.15;39,260773.99;40,277926.02;41,284143.55;42,239607.42;43,223264.43;44,219308.75;45,172147.46;46,180724.22;47,219112.55;48,162304.36;49,192598.43;50,207301.88;51,175658.11;52,113084.25;53,27828.09;",0.92
2348,1959,6085,39,95,57290.93376,6079,95,0,5089837,6079,2682056.63,147.83,148.03,0.2,"20,7301.69;21,53155.14;22,44206.38;23,33918.65;24,90902.49;25,93362.01;26,213479.79;27,217073.45;28,97435.69;29,249364.23;30,252428.99;31,162399.50;32,233246.85;33,179445.48;34,188387.94;35,223756.20;36,245117.51;37,180924.57;38,207975.66;39,263839.88;40,133732.03;41,176404.15;42,213302.68;43,211875.87;44,129531.35;45,112218.99;46,156739.32;47,88223.93;48,80271.87;49,98474.01;50,66172.77;51,63067.69;52,78874.16;53,58753.35;54,78459.03;55,43326.81;56,59734.72;",0.93
2349,1959,5152,6,12,7737.892582,5152,10,646.54,5016827.25,5152,2671646.01,122.13,122.33,0.19,"0,152093.10;1,330218.25;2,454920.91;3,547037.42;4,954217.77;5,595942.76;6,212104.60;7,343508.57;8,645611.47;9,417450.78;10,254888.31;11,108427.36;",0.91
2350,1959,6071,36,80,48184.19531,6056,76,619.16,4886010.75,6056,2668549.36,147.06,147.59,0.53,"17,41066.01;18,90639.68;19,106388.47;20,155259.73;21,131587.34;22,151964.13;23,192559.16;24,147091.45;25,210022.54;26,198929.35;27,185270.42;28,258561.53;29,302684.18;30,323586.67;31,343618.53;32,262798.12;33,199002.93;34,151509.73;35,198467.75;36,102851.48;37,118504.55;38,117211.29;39,156970.80;40,108352.70;41,99995.79;42,113692.13;43,118318.41;44,122194.72;45,98995.79;46,56739.67;47,18004.82;",0.95
2351,1959,5404,4,8,5063.347779,5348,7,0,5262674.25,5348,2647210.39,127.73,129.26,1.53,"0,609875.95;1,376543.85;2,948370.66;3,1268809.44;4,997246.24;5,328488.51;6,244381.69;7,321696.05;8,167027.87;",0.95
2352,1959,5166,7,12,7237.205709,5040,10,604.11,4177210.75,5040,2640850.18,119.22,122.72,3.5,"0,250706.17;1,284766.61;2,367223.68;3,455674.41;4,879208.84;5,809280.13;6,223247.61;7,127190.37;8,250636.77;9,228227.47;10,203310.38;11,97459.28;",0.93
2353,1959,3997,8,13,8020.414217,3997,11,618.45,4576537,3997,2639944.02,90.27,91.87,1.59,"0,102234.07;1,82628.01;2,368923.94;3,571416.01;4,821200.07;5,395463.67;6,672863.68;7,217883.72;8,312350.82;9,366342.76;10,72287.22;11,202596.60;12,164792.35;13,225168.10;",0.93
2354,1959,5474,3,5,3425.638285,5439,4,0,6770489.38,5439,2617342.17,130.25,131.19,0.95,"0,1084607.43;1,1313349.98;2,1264614.59;3,1048017.74;4,549518.09;5,885877.98;6,624246.42;",0.94
2355,1959,6061,37,74,45407.77354,6044,70,632.16,6913321.75,6044,2615749.16,146.65,147.27,0.62,"14,939.19;15,93692.35;16,175330.00;17,160761.58;18,187367.15;19,158563.26;20,256304.45;21,168754.86;22,186943.68;23,240628.93;24,250721.65;25,442381.63;26,195505.23;27,709039.09;28,472398.22;29,393842.59;30,353676.54;31,218390.84;32,170783.92;33,360848.73;34,212729.77;35,254605.66;36,194770.28;37,171600.38;38,160527.68;39,162787.77;40,191678.21;41,210800.55;42,120284.12;43,32732.24;",0.92
2356,1959,5201,7,14,8625.506295,5145,11,665.11,3563774.88,5145,2615525.67,122.13,123.69,1.55,"1,160826.81;2,246680.21;3,390486.02;4,637171.23;5,701315.50;6,313010.60;7,283697.40;8,100358.19;9,256194.04;10,199284.48;11,231079.90;12,43397.42;",0.94
2357,1959,4564,3,5,3091.492593,4564,4,0,5028982,4564,2588132.93,105.02,106.4,1.38,"0,350535.71;1,1792480.90;2,1203647.97;3,294351.76;4,569514.15;5,818334.37;",0.9
2358,1959,4942,5,12,7531.23088,4942,10,628.94,3231236.94,4942,2584013.93,116.22,116.61,0.39,"0,42750.84;1,234530.60;2,227133.90;3,450229.17;4,562257.73;5,325417.80;6,356382.25;7,179154.58;8,212123.12;9,210012.65;10,222306.70;11,208712.54;",0.94
2359,1959,5726,4,9,5426.270185,5614,5,776.09,6589160.62,5614,2581471.72,135.03,138.1,3.07,"0,585602.43;1,626550.16;2,1334573.53;3,1181517.36;4,528170.25;5,680114.17;6,665625.18;7,608899.56;8,377746.96;",0.94
2360,1959,5278,7,14,9315.107764,5271,9,0,5131893.25,5271,2573220.04,125.6,125.81,0.22,"0,117260.42;1,111015.65;2,250104.12;3,275647.13;4,724730.74;5,981363.72;6,1392389.93;7,421845.18;8,253406.72;9,259757.92;10,223270.07;11,62162.50;12,58716.31;",0.92
2361,1959,5257,8,14,8631.127035,5257,9,786.64,4589043,5257,2572673.03,124.46,125.21,0.76,"1,53670.29;2,235090.11;3,313273.45;4,722507.85;5,1069195.13;6,957149.89;7,344548.07;8,173265.10;9,351843.78;10,77542.31;11,206816.23;12,83797.82;",0.94
2362,1959,3856,10,16,9931.415036,3751,11,765.24,4031430.25,3751,2570553.49,84.81,87.87,3.05,"0,115302.52;1,129644.30;2,161479.85;3,300223.26;4,678551.66;5,445827.82;6,545208.32;7,243305.13;8,357740.30;9,463636.30;10,209850.64;11,253668.68;12,68856.96;13,57747.46;",0.94
2363,1959,3457,12,25,16039.84553,3422,15,0,4964437,3422,2569773.46,75.35,76.34,0.99,"4,81885.01;5,248185.03;6,226264.41;7,384208.53;8,290530.95;9,803503.34;10,819130.24;11,371133.41;12,498737.34;13,185840.25;14,244533.45;15,164224.58;16,176207.79;17,193989.34;18,121831.68;19,153908.59;",0.93
2364,1959,3443,9,15,9530.150909,3401,14,0,4850893.75,3401,2551820.32,74.74,75.95,1.21,"0,183778.03;1,287659.26;2,326368.83;3,349192.84;4,578897.28;5,637762.92;6,374976.55;7,640256.82;8,384392.28;9,462423.18;10,226711.72;11,189985.96;12,208074.19;",0.94
2365,1959,3863,7,11,6874.627212,3786,8,688.74,3550261.75,3786,2536292.69,85.85,88.06,2.21,"0,185712.54;1,286379.40;2,392526.66;3,604019.67;4,702171.10;5,345729.60;6,240298.05;7,266186.66;8,104112.99;9,176897.56;10,246024.44;",0.95
2366,1959,5922,6,10,6931.089401,5922,8,694.22,2820122.47,5922,2533211.29,141.3,143.19,1.9,"0,9897.74;1,302632.16;2,481103.14;3,330855.47;4,261374.13;5,520525.46;6,284145.27;7,132461.43;8,55919.58;9,113733.06;10,70642.36;11,256640.72;",0.9
2367,1959,6063,25,58,34833.21639,6040,56,601.94,3977929,6040,2500292.07,146.48,147.35,0.87,"11,18907.02;12,65459.74;13,158583.79;14,129184.95;15,155902.15;16,156607.14;17,192735.65;18,218328.41;19,266259.29;20,186327.94;21,287695.37;22,271934.76;23,264961.98;24,176097.83;25,155095.30;26,165760.16;27,154988.65;28,152796.13;29,117783.90;30,111290.78;31,135211.72;32,105555.71;33,115625.75;34,104903.95;35,88921.37;36,18952.59;",0.95
2368,1959,6098,42,91,55181.25007,6088,89,607.94,8973487,6088,2492968.13,147.02,148.48,1.46,"17,8523.00;18,111172.40;19,152374.40;20,148941.19;21,213514.46;22,157031.19;23,192663.40;24,173544.79;25,193897.72;26,335405.95;27,214242.93;28,174569.57;29,445404.02;30,377785.97;31,296174.56;32,443651.86;33,728641.55;34,255193.69;35,424441.61;36,473473.89;37,306553.77;38,268959.32;39,359927.92;40,310695.33;41,220962.62;42,263956.73;43,400914.36;44,229383.11;45,197106.01;46,255204.72;47,247239.48;48,204121.83;49,170691.21;50,11709.12;",0.92
2369,1959,5166,9,16,9790.134305,5047,12,700.95,5893923,5047,2481903.18,119.44,122.72,3.28,"1,395938.60;2,296464.64;3,462191.74;4,678496.80;5,428444.18;6,897494.64;7,864617.70;8,398257.21;9,259056.88;10,331407.30;11,260602.04;12,262134.39;13,358353.83;",0.93
2370,1959,6083,41,80,48489.28072,6083,80,0,6935637.5,6083,2480041.08,147.27,147.95,0.69,"15,2923.97;16,29497.01;17,104638.68;18,106615.71;19,189129.27;20,207761.40;21,230770.11;22,224449.16;23,254573.07;24,215170.62;25,256112.22;26,245611.77;27,302676.22;28,352782.55;29,423321.80;30,370161.37;31,300195.67;32,356780.84;33,331378.89;34,281129.37;35,334483.46;36,258055.46;37,206355.94;38,196273.29;39,204162.54;40,187530.38;41,121781.34;42,125965.24;43,153184.27;44,178684.58;45,123119.11;46,48254.81;47,7589.45;",0.95
2371,1959,6079,47,100,65766.44524,6079,78,823.63,4545752,6079,2477953.18,147.35,147.83,0.48,"24,3125.08;25,12703.86;26,49137.75;27,87301.23;28,72300.99;29,106563.56;30,98350.44;31,107453.82;32,114549.88;33,164210.96;34,165596.22;35,141349.46;36,99090.66;37,91153.73;38,181913.14;39,252747.64;40,397174.45;41,417599.46;42,247643.23;43,194647.59;44,107664.37;45,160960.58;46,151387.11;47,94160.30;48,106496.00;49,137836.69;50,118937.80;51,118183.44;52,101128.85;53,94797.31;54,75751.89;55,57983.95;56,55269.88;57,37412.66;58,64611.38;59,43686.64;60,12326.92;",0.92
