FeatureID,MinScan,MaxScan,MinCharge,MaxCharge,MonoMass,RepScan,RepCharge,RepMz,Abundance,ApexScanNum,ApexIntensity,MinElutionTime,MaxElutionTime,ElutionLength,Envelope,LikelihoodRatio
2358,1944,3747,9,18,10969.15928,3684,14,686.82,6067654.75,3684,3550850.34,79.46,81.28,1.82,"1,181318.51;2,278712.39;3,441403.17;4,509956.84;5,369538.52;6,811036.07;7,561887.90;8,547583.28;9,406651.99;10,214732.40;11,402378.98;12,520915.70;13,471620.95;14,349412.19;",0.89
2359,1944,6314,47,100,68315.85086,6314,99,0,6390034.88,6314,3543904.36,148.82,149.89,1.07,"25,4546.83;26,30521.99;27,61068.94;28,77337.71;29,139672.52;30,129072.88;31,167538.84;32,130694.21;33,133999.74;34,209651.79;35,80923.90;36,166737.83;37,354099.68;38,226483.71;39,227854.11;40,312332.48;41,383576.77;42,286517.95;43,210077.99;44,278495.80;45,296854.28;46,165665.29;47,252293.79;48,354381.09;49,198333.30;50,137419.43;51,112680.41;52,131487.81;53,144178.83;54,97824.25;55,80898.34;56,128757.79;57,195728.55;58,138216.72;59,100373.23;60,118479.69;61,92622.04;62,28828.30;63,607.23;",0.93
2360,1944,3992,6,13,8020.337672,3992,11,618.33,9026452.88,3992,3524909.5,86.33,88.31,1.98,"0,172487.40;1,261945.32;2,507941.82;3,1284145.29;4,1239607.20;5,1730652.14;6,1099171.43;7,380707.55;8,489564.26;9,558507.34;10,363051.02;11,411121.11;12,526881.10;",0.95
2361,1944,6227,29,70,42780.71668,6212,69,0,6696056.5,6212,3518971.62,146.99,147.44,0.45,"15,16427.16;16,142493.31;17,275044.11;18,236180.93;19,164804.93;20,303221.87;21,211125.30;22,310573.71;23,306773.48;24,509141.84;25,270807.23;26,320413.33;27,234509.59;28,749753.92;29,319546.37;30,231333.59;31,250606.72;32,150220.46;33,232533.80;34,242912.88;35,160328.49;36,178633.86;37,162027.05;38,121665.39;39,101725.74;40,139520.57;41,160595.21;42,162178.72;43,28214.19;",0.9
2362,1944,2312,2,3,1953.757888,2151,3,0,12165225.5,2151,3513785.04,38.48,44.64,6.16,"0,4004931.59;1,4996959.01;2,2325987.78;3,724878.08;4,112328.21;",0.99
2363,1944,2991,5,11,6929.099157,2935,6,0,5738439.25,2935,3512511.14,58.04,59.57,1.53,"0,219061.77;1,464278.85;2,422386.00;3,1587324.10;4,1047670.13;5,777967.82;6,619730.31;7,205041.40;8,375236.15;9,19498.54;",0.94
2364,1944,6286,27,68,40924.10928,6284,66,603.17,9121554.5,6284,3494563.03,147.28,149.09,1.82,"8,16805.92;9,135543.90;10,56120.70;11,82174.58;12,177515.97;13,143310.43;14,128122.17;15,101125.33;16,158392.02;17,122430.36;18,271552.93;19,457547.62;20,538326.80;21,512989.65;22,478055.64;23,580019.55;24,448376.97;25,422024.47;26,463805.90;27,431770.04;28,364070.73;29,565378.79;30,425104.63;31,464166.85;32,344043.15;33,461745.28;34,441543.62;35,62723.41;36,171074.67;37,85176.34;38,6776.11;",0.94
2365,1944,5616,12,19,11540.45244,5553,13,770.64,6899540,5553,3491404.47,129.43,131.19,1.76,"0,175769.42;1,425707.77;2,294124.55;3,230069.97;4,398053.48;5,806197.84;6,1011490.99;7,1028153.78;8,548117.74;9,399091.51;10,314964.96;11,243297.05;12,403140.27;13,495504.97;14,125337.61;",0.93
2366,1944,3964,17,26,15958.14701,3964,21,695.22,5968291,3964,3479778.99,86.7,87.52,0.81,"2,43207.64;3,128129.47;4,465409.21;5,215085.68;6,503104.16;7,287392.14;8,606539.42;9,470585.89;10,626245.59;11,463139.29;12,414840.64;13,208083.80;14,477175.95;15,337506.76;16,247475.87;17,308507.99;18,63904.09;19,101316.38;",0.92
2367,1944,5693,8,14,8622.037496,5623,9,785.14,6017020.75,5623,3471455.11,131.38,133.3,1.92,"0,195257.07;1,352981.44;2,196755.29;3,397329.78;4,1006229.01;5,1483100.60;6,1053608.44;7,682525.90;8,156670.46;9,89651.01;10,254402.55;11,148245.24;",0.93
2368,1944,5273,9,13,8613.656399,5273,9,784.72,7394544.5,5273,3469852.42,117.61,121.7,4.09,"1,289933.05;2,537853.23;3,955318.70;4,1130200.10;5,1418757.03;6,980300.55;7,555443.39;8,282741.64;9,389135.08;10,259844.51;11,476514.27;12,118158.87;",0.97
2369,1944,6313,46,90,54121.3328,6289,87,609.43,16191952.75,6289,3469558.18,149.01,149.85,0.84,"20,22313.64;21,111827.54;22,260099.72;23,315350.88;24,233336.75;25,493910.81;26,501901.91;27,378007.45;28,1024851.67;29,1075937.63;30,877035.51;31,854073.05;32,846400.91;33,892074.28;34,1259349.73;35,1175849.81;36,1103269.00;37,931698.23;38,547737.33;39,550982.22;40,444001.62;41,267152.25;42,464769.23;43,249644.58;44,138097.68;45,206011.22;46,234737.88;47,230065.94;48,129683.22;49,151353.14;50,142296.83;51,58086.79;52,14243.42;",0.97
2370,1944,5308,6,12,7614.903908,5308,7,847.37,5564825.5,5308,3464053.69,119.97,122.69,2.73,"0,51695.64;1,495705.93;2,621311.70;3,714514.97;4,957872.81;5,835898.69;6,367718.08;7,313631.07;8,251591.66;9,323052.90;10,426456.58;11,205096.39;",0.94
2371,1944,3887,10,20,12574.56234,3782,16,699.76,5418526.12,3782,3422585.05,82.28,85.3,3.03,"2,208016.55;3,410423.81;4,473470.47;5,224323.32;6,495155.95;7,903096.56;8,289023.16;9,460793.54;10,421183.55;11,350261.09;12,257274.38;13,364455.46;14,185477.66;15,375160.73;",0.89
2372,1944,5763,13,20,12427.36975,5756,14,777.98,6602562,5756,3418109.1,135.03,135.22,0.19,"1,142256.20;2,166261.64;3,466876.77;4,392037.87;5,630216.04;6,730265.34;7,625991.46;8,781897.65;9,524970.72;10,554503.49;11,297951.93;12,315622.88;13,308972.05;14,464031.18;15,108415.41;16,91713.37;",0.95
2373,1944,2998,3,4,2766.607129,2998,4,0,4926486.25,2998,3412781.27,56.88,59.8,2.92,"0,660973.24;1,2180522.47;2,1688555.89;3,70122.33;4,125839.47;5,200392.88;",0.92
2374,1944,5896,8,13,8299.058667,5896,9,756.3,5323182.88,5896,3398054.61,136.96,138.84,1.88,"0,152919.23;1,117321.99;2,289289.46;3,615198.72;4,1086296.49;5,883413.65;6,691384.40;7,261533.10;8,501157.00;9,146071.42;10,373490.96;11,98259.01;12,106625.59;",0.96
2375,1944,3320,8,13,7825.61462,3285,11,603.37,5871800.5,3285,3384887.96,67.89,68.83,0.94,"0,257006.55;1,169415.58;2,368407.00;3,1130216.74;4,970076.76;5,1162190.73;6,403980.39;7,150566.21;8,499057.36;9,566123.03;10,194471.02;",0.92
2376,1944,3551,13,21,12598.27146,3551,18,631.24,6335542.5,3551,3370840.14,74.52,75.54,1.02,"2,136921.40;3,540556.54;4,344535.71;5,462226.10;6,503830.48;7,531307.47;8,724874.96;9,531044.67;10,473193.90;11,364916.28;12,492096.26;13,411084.11;14,237252.66;15,423840.12;16,157359.80;",0.92
2377,1944,2970,5,7,4599.463887,2970,6,0,5956219,2970,3357511.09,57.17,59.02,1.85,"0,477087.07;1,1060953.29;2,1495563.40;3,1210928.79;4,669001.53;5,653663.87;6,39628.70;7,172771.52;8,176470.99;",0.98
2378,1944,5105,5,7,4797.036455,5070,6,0,5217383.75,5070,3342198.54,116.04,117,0.96,"1,1009764.42;2,1106441.70;3,799653.85;4,568846.45;5,327792.03;6,468011.89;7,195560.11;8,405793.32;9,335355.02;",0.93
2379,1944,4062,6,12,7268.955387,4062,11,0,6540439.62,4062,3338791.01,88.9,90.3,1.41,"0,314746.10;1,222639.38;2,687153.73;3,1416835.31;4,1630120.51;5,1210641.74;6,483517.48;7,191369.88;8,176628.42;9,197849.45;10,8509.53;",0.95
2380,1944,6107,15,23,14389.27927,6107,18,721.33,4529950.38,6107,3330363.17,141.18,144.22,3.04,"0,45962.69;1,47894.26;2,175688.69;3,186825.52;4,78034.19;5,241235.35;6,372921.62;7,323319.20;8,565254.22;9,467569.10;10,505351.06;11,313499.31;12,254485.71;13,203046.30;14,187944.35;15,288090.05;16,77864.73;17,194548.96;",0.95
2381,1944,6293,29,68,41078.52804,6218,68,0,10582168.75,6218,3327713.67,147.2,149.3,2.1,"12,1348.44;13,84575.58;14,253184.55;15,286217.57;16,221331.79;17,296688.86;18,401502.88;19,446642.26;20,473990.33;21,371724.85;22,749748.05;23,347225.11;24,637218.12;25,712019.69;26,654424.12;27,508561.05;28,446700.85;29,422794.12;30,406621.53;31,370181.54;32,297276.32;33,433011.76;34,318103.07;35,396433.22;36,350326.00;37,243975.66;38,235555.87;39,99847.67;40,95942.67;41,14189.04;",0.94
2382,1944,3327,12,15,9941.573019,3327,13,663.95,7969992.25,3327,3314672.46,67.25,69.03,1.78,"0,286273.44;1,160965.36;2,530465.27;3,494365.64;4,1025984.69;5,878149.66;6,1481714.65;7,1075830.16;8,699188.37;9,245147.02;10,280224.28;11,322407.03;12,304618.37;13,62643.75;14,121597.70;",0.96
2383,1944,5861,2,3,2178.718461,5819,3,0,20433186.44,5819,3311553.16,123.65,137.86,14.21,"0,5139530.48;1,6844575.75;2,3885563.38;3,3292210.19;4,1270754.61;",0.99
2384,1944,5196,3,6,3798.934341,5007,5,0,18425868.62,5007,3299566.18,114.34,119.54,5.21,"0,1827053.66;1,4096518.30;2,5502417.60;3,2383825.71;4,1391165.58;5,2044043.66;6,1180196.10;",0.97
2385,1944,3481,10,17,10762.52828,3481,15,634.48,5354901.38,3481,3278386.29,71.27,73.46,2.19,"0,84070.11;1,306440.10;2,306175.58;3,484595.96;4,385033.97;5,590333.27;6,890297.44;7,386389.73;8,543285.38;9,539330.97;10,212752.46;11,301420.69;12,253439.45;13,70941.26;",0.94
2386,359,485,2,3,1990.131916,485,3,0,6506635.75,485,3271527.92,6.04,8.33,2.29,"0,2665729.38;1,2570480.37;2,593156.03;3,677237.95;",0.96
2387,1944,3635,7,15,9424.048943,3544,13,629.41,5428340.5,3544,3239199.76,75.32,78.03,2.71,"1,274139.11;2,401930.18;3,299976.53;4,491558.88;5,928936.23;6,618403.75;7,637443.48;8,136276.31;9,348517.01;10,483379.73;11,318299.10;12,338211.97;13,150896.26;",0.91
2388,1944,3768,9,15,9397.539897,3712,13,627.64,6284219.5,3712,3221225.74,80.24,81.87,1.63,"1,124085.69;2,411425.19;3,435384.85;4,762458.48;5,1071474.34;6,798508.00;7,528180.50;8,300121.01;9,605428.60;10,525445.11;11,271351.25;12,324411.16;13,125550.32;",0.95
2389,1944,6243,36,75,45509.98395,6212,72,616.37,6016204.5,6212,3187201.85,146.99,147.88,0.89,"15,19540.71;16,74083.47;17,174037.06;18,247745.72;19,136798.68;20,267292.54;21,229388.16;22,258498.37;23,215613.78;24,204174.75;25,232524.88;26,275298.16;27,308234.77;28,596471.44;29,203756.01;30,302440.48;31,190469.63;32,188416.89;33,210396.52;34,191105.42;35,354100.66;36,206861.84;37,158264.60;38,153395.81;39,197005.04;40,134518.82;41,164911.12;42,105150.71;43,12693.48;",0.9
2390,1944,6310,35,80,48516.72569,6213,78,607.84,10947705,6213,3159698.41,147.03,149.77,2.74,"13,14037.69;14,22417.19;15,25200.35;16,54659.62;17,310721.54;18,204540.85;19,161663.52;20,136031.21;21,280755.73;22,369282.90;23,250672.00;24,418929.94;25,498301.58;26,420345.96;27,562967.77;28,749070.15;29,663982.55;30,581807.10;31,760351.26;32,618932.67;33,433714.10;34,463415.58;35,397702.14;36,338351.67;37,350698.42;38,328340.37;39,345413.20;40,215976.52;41,266636.22;42,185510.49;43,173284.70;44,145815.43;45,129329.03;46,62980.94;47,1018.68;",0.97
2391,1944,6262,31,57,34547.62694,6197,57,0,4927556.12,6197,3157081,146.58,148.37,1.79,"9,774.57;10,21980.36;11,25047.32;12,107083.84;13,92820.02;14,229243.97;15,139872.33;16,313525.17;17,247110.58;18,318206.86;19,197970.95;20,430085.93;21,173370.19;22,493197.17;23,146388.99;24,189958.66;25,304891.56;26,230507.43;27,122595.79;28,193505.41;29,141439.93;30,78123.30;31,126129.79;32,168959.93;33,172733.26;34,117288.37;35,96118.91;36,46439.59;",0.91
2392,1944,3481,6,13,7916.649457,3467,9,720.88,5174250.88,3467,3143791.51,73.07,73.46,0.39,"0,269400.67;1,215211.10;2,339171.22;3,765549.56;4,911827.67;5,474249.54;6,453057.26;7,409725.67;8,430365.60;9,368339.01;10,331330.78;11,205654.82;",0.94
2393,1944,5399,8,13,8647.314634,5273,10,722.66,5756599,5273,3123651.85,121.7,125.21,3.51,"1,258039.97;2,444285.06;3,606348.16;4,799345.39;5,831262.07;6,713476.10;7,387114.28;8,370432.50;9,446070.60;10,242971.52;11,381789.14;12,275183.31;",0.96
2394,1944,6269,54,100,65286.25907,6269,96,667.54,5942720,6269,3099127.5,147.44,148.57,1.13,"22,3986.85;23,23082.57;24,82805.89;25,115202.44;26,153456.10;27,207619.73;28,186765.86;29,140612.18;30,96352.34;31,135972.38;32,140127.34;33,91257.34;34,123726.04;35,379382.16;36,142443.56;37,156187.58;38,322946.24;39,350493.59;40,169993.42;41,197388.08;42,320882.75;43,255282.33;44,114767.78;45,228465.88;46,255224.06;47,151979.52;48,227662.71;49,152840.05;50,156057.73;51,166595.88;52,150870.36;53,136159.71;54,165093.73;55,118567.33;56,90841.94;57,28948.55;",0.89
2395,1944,5014,8,13,8040.08459,5014,9,732.28,4515655.62,5014,3092230.19,112.95,114.53,1.58,"0,38374.67;1,172029.80;2,286305.66;3,640050.31;4,877290.54;5,645692.13;6,429893.54;7,257886.31;8,248877.01;9,194984.34;10,140373.06;11,414558.18;12,169125.98;",0.94
2396,1944,3327,7,11,7604.814448,3327,9,692.57,6089651.75,3327,3084034.85,67.25,69.03,1.78,"0,211342.67;1,253456.80;2,311220.49;3,829570.28;4,1612936.22;5,1150201.29;6,453144.82;7,522145.55;8,349317.80;9,289962.18;10,106098.84;",0.95
2397,1944,4426,2,3,1923.285835,4426,3,0,3538463.31,4426,3065178,95.74,99.21,3.48,"0,1277701.34;1,703702.75;2,740408.20;3,795809.09;4,20783.92;",0.93
2398,1944,3943,16,29,18020.53253,3782,23,722.07,12365480.75,3782,6663600.64,82.28,86.9,4.63,"2,12699.77;3,118881.74;4,646940.31;5,523811.34;6,639318.49;7,548753.44;8,1194277.92;9,672876.39;10,769531.61;11,1730567.86;12,1055344.53;13,772546.27;14,503244.79;15,588643.07;16,257077.45;17,664801.64;18,721428.39;19,510398.80;20,433289.09;",0.9
2399,1944,5686,4,8,5443.785496,5357,6,681.88,10408599.25,5357,3055252.23,124.06,133.11,9.05,"0,1056995.21;1,911044.84;2,1716821.84;3,2278289.49;4,1531621.41;5,870053.56;6,895370.98;7,820751.49;8,327118.39;",0.97
2400,1944,4888,2,3,1899.511492,4888,3,0,4650149.38,4888,3055002.08,110.27,111.04,0.77,"0,1503382.13;1,1340463.79;2,710754.56;3,449029.06;4,646423.97;",0.97
2401,1944,6310,44,75,45296.75998,6310,75,0,5977709.25,6310,3045881.28,148.61,149.77,1.16,"14,6603.61;15,94389.42;16,110081.80;17,91013.07;18,194751.97;19,79513.71;20,186542.92;21,166997.68;22,160934.41;23,380552.83;24,229673.93;25,182344.55;26,380201.22;27,641977.55;28,453735.88;29,214013.60;30,251783.52;31,260165.87;32,430360.19;33,203126.10;34,194999.27;35,164606.52;36,188889.05;37,149285.54;38,184138.62;39,156904.75;40,41121.33;41,142807.51;42,33879.73;",0.93
2402,1944,3894,9,17,10661.90483,3754,13,712.48,6441337,3754,3037353.22,81.48,85.5,4.02,"1,65024.62;2,56294.95;3,721441.94;4,418836.00;5,670669.87;6,950893.14;7,667892.10;8,580918.22;9,483364.27;10,512604.00;11,410419.24;12,203424.73;13,141759.16;14,354626.89;15,202675.83;",0.94
2403,1944,6142,9,18,10975.70237,6135,13,733.13,6685005.62,6135,3031439.56,144.59,145.15,0.56,"0,310550.90;1,302848.15;2,349231.06;3,293758.79;4,438059.90;5,891492.62;6,687018.49;7,696071.73;8,708843.53;9,481975.07;10,579140.00;11,389547.31;12,287737.69;13,267955.49;",0.95
2404,1944,5203,7,12,7261.319379,5203,11,0,5177208,5203,3029529.5,118.58,119.77,1.19,"0,95359.96;1,292341.81;2,476979.75;3,820350.97;4,1206817.82;5,855813.27;6,467353.96;7,269720.99;8,186693.88;9,13515.79;10,314728.31;11,177293.51;",0.96
2405,1944,3852,10,18,11012.99252,3803,13,735.7,5480208.75,3803,3020772.12,82.89,84.31,1.42,"0,107905.17;1,204898.72;2,288425.95;3,197774.05;4,359947.41;5,740453.02;6,469258.20;7,605172.62;8,521174.58;9,288623.16;10,442747.43;11,391763.22;12,375759.72;13,224807.71;14,95668.51;15,165313.32;",0.93
2406,1944,5266,10,16,9809.501797,5266,11,755.89,4450061.25,5266,2976524.12,119.35,121.5,2.14,"1,97786.32;2,137398.40;3,434638.63;4,626108.29;5,363488.00;6,419251.13;7,602487.96;8,336831.00;9,173599.79;10,313938.71;11,349363.46;12,270951.09;13,189110.42;14,134780.22;",0.92
2407,1944,5133,5,8,4927.399105,4986,7,0,5723208,4986,2975414.87,113.76,117.81,4.05,"0,28020.82;1,461719.17;2,1322947.07;3,1725970.82;4,813826.46;5,281260.88;6,239337.81;7,327951.86;8,385585.15;9,136360.13;",0.93
2408,1944,5385,9,16,9869.733765,5259,13,659.26,5396996.75,5259,2969610.39,121.31,124.84,3.52,"0,90157.44;1,188392.02;2,228414.93;3,331390.96;4,686886.79;5,843951.78;6,559362.38;7,751632.14;8,299020.73;9,437537.44;10,219437.45;11,332260.94;12,228439.79;13,199691.95;",0.96
2409,1944,6100,8,14,8530.763596,6100,10,712.16,4769534,6100,2910501.89,143.84,144.03,0.19,"0,209537.58;1,176176.72;2,444224.59;3,278656.33;4,977252.76;5,581805.83;6,450594.11;7,662283.93;8,308124.97;9,136416.97;10,423975.41;11,120164.71;",0.92
2410,1944,5735,8,13,8027.719451,5735,10,670.15,7605861.62,5735,2909879.41,133.11,134.42,1.31,"0,499129.90;1,448973.79;2,562886.31;3,1079376.76;4,1090774.61;5,914237.77;6,714140.79;7,654630.14;8,561656.05;9,559013.10;10,344212.08;11,176284.32;",0.96
2411,1944,3978,8,19,11889.48453,3915,13,793.92,5266922.75,3915,2891672.07,86.13,87.92,1.78,"3,433100.77;4,434509.52;5,712223.55;6,396256.42;7,485394.87;8,602176.89;9,334090.31;10,343495.05;11,360246.66;12,394343.02;13,263148.61;14,304447.60;15,203001.65;",0.91
2412,1944,3957,6,14,8576.806687,3782,10,715.91,12647497.25,3782,2891369.24,78.64,87.28,8.64,"0,222356.18;1,615117.35;2,1053015.02;3,1068369.24;4,1869225.24;5,2020863.33;6,1701808.22;7,1017162.19;8,825289.02;9,1033691.73;10,664568.92;11,416766.32;12,138363.58;",0.98
2413,1944,6279,34,81,48645.765,6273,76,0,5435195,6273,2876050.45,148.69,148.9,0.2,"15,10257.42;16,43860.22;17,80175.83;18,85914.71;19,182103.80;20,155370.37;21,86030.08;22,143887.28;23,183550.88;24,116907.64;25,240926.50;26,175104.88;27,199277.35;28,316893.43;29,604221.51;30,372072.10;31,219441.71;32,235214.80;33,246748.59;34,415662.98;35,262649.63;36,109574.91;37,153168.37;38,81645.06;39,113434.40;40,116117.64;41,98265.99;42,87910.59;43,127235.16;44,147198.87;45,21729.15;",0.92
2414,1944,5490,6,13,8167.763162,5469,8,818.31,5650657,5469,2869630.46,127.13,127.7,0.57,"2,610834.02;3,540600.85;4,855500.38;5,389878.85;6,1100628.95;7,524070.45;8,220085.11;9,465558.61;10,53253.14;11,379557.77;12,265620.05;13,244679.71;",0.89
2415,1944,3656,7,12,7525.631712,3656,7,0,5276594,3656,2841271.4,76.98,78.64,1.66,"0,102440.23;1,409814.87;2,450762.91;3,714871.66;4,967922.93;5,1058150.22;6,600906.40;7,252914.85;8,546325.65;9,86940.61;10,16325.06;11,68987.45;",0.97
2416,1944,6289,54,100,70402.12803,6224,100,6.8,7991565.25,6224,2839104.06,147.36,149.17,1.81,"27,32511.18;28,86307.13;29,149622.66;30,139031.90;31,153650.46;32,175393.81;33,281917.58;34,211882.23;35,304273.40;36,220385.87;37,233341.17;38,227433.75;39,290597.58;40,258990.13;41,296629.47;42,335624.06;43,348262.26;44,367795.80;45,499044.40;46,351588.72;47,343109.23;48,349918.03;49,249407.49;50,264997.09;51,227107.93;52,219264.85;53,118368.94;54,144239.73;55,165982.50;56,154713.51;57,134873.73;58,153593.63;59,113377.06;60,126245.07;61,58615.33;62,103623.41;63,94197.35;64,1521.82;65,861.08;",0.96
2417,1944,6307,50,100,70316.09162,6214,88,0,11373332.12,6214,2833934.66,147.07,149.65,2.58,"26,9757.53;27,46459.83;28,123601.24;29,157034.31;30,253234.46;31,257163.45;32,227011.88;33,279438.39;34,349426.60;35,225493.07;36,315299.25;37,379464.06;38,220669.29;39,335659.21;40,429902.99;41,414074.51;42,712950.05;43,923499.23;44,832117.73;45,573933.09;46,560163.15;47,537106.81;48,345148.53;49,441171.90;50,299605.95;51,257445.98;52,163134.78;53,187987.20;54,219848.45;55,261270.20;56,213970.09;57,189036.74;58,162265.40;59,117210.80;60,158817.13;61,118136.79;62,66476.43;63,3534.51;",0.95
2418,1944,4622,4,8,5160.52941,4573,7,0,5363664.5,4573,2810530.82,102.97,104.27,1.3,"0,514019.46;1,396339.07;2,1077209.12;3,1113755.27;4,608578.61;5,191386.79;6,396669.58;7,513860.82;8,551664.92;",0.91
2419,1944,6217,23,59,35576.3208,6217,37,913.84,5552851.5,6217,2798738.22,146.54,147.15,0.62,"10,3861.17;11,53685.96;12,282874.96;13,228483.75;14,190847.25;15,247518.74;16,146834.99;17,207373.90;18,255784.95;19,196391.08;20,274888.04;21,356380.05;22,335995.02;23,427004.25;24,316371.92;25,343612.75;26,180873.28;27,177745.81;28,202440.59;29,107977.31;30,227871.41;31,225465.09;32,144708.64;33,173279.67;34,135297.82;35,103135.26;36,3994.90;",0.91
2420,1944,3950,14,23,13817.09376,3936,19,659.16,5294684.75,3936,2797105.76,86.7,87.09,0.39,"1,121539.03;2,107859.13;3,291333.98;4,306482.21;5,190984.59;6,274490.36;7,774372.09;8,623166.03;9,516395.17;10,381393.16;11,229713.78;12,352518.90;13,215302.42;14,369961.94;15,292933.34;16,120567.78;17,125032.90;",0.92
2421,1944,5266,7,14,8710.181966,5266,8,872.43,4898778.25,5266,2761735.9,118.78,121.5,2.72,"1,286238.95;2,332479.90;3,337505.83;4,1001340.57;5,986399.49;6,515270.58;7,326872.15;8,298424.51;9,155082.15;10,235666.00;11,423227.09;",0.93
2422,1944,5609,5,11,6887.167596,5609,8,690,4726210.62,5609,2749100.01,127.32,131.01,3.69,"0,140725.89;1,356019.91;2,288687.84;3,821620.78;4,1321969.27;5,753070.14;6,122290.43;7,230627.75;8,218248.40;9,330257.14;10,142408.09;",0.91
2423,1944,5861,8,12,8276.568501,5861,10,691.49,3734135.19,5861,2741708.08,136.17,137.86,1.69,"0,96788.86;1,184904.13;2,266534.54;3,372777.09;4,751393.92;5,567215.52;6,443794.96;7,311460.29;8,92899.14;9,424072.37;10,194193.91;11,27901.54;",0.95
2424,1944,5609,7,14,8561.100349,5609,10,714.96,5318385,5609,2740850.37,129.05,131.01,1.96,"1,103953.91;2,406269.21;3,587774.05;4,874680.69;5,841943.80;6,593694.29;7,361113.07;8,252312.64;9,331081.37;10,507424.20;11,294214.32;12,163627.61;",0.95
2425,1944,3915,4,10,6280.257826,3915,7,699.01,6349443.62,3915,2738604.37,85.3,86.13,0.83,"0,43094.68;1,229380.44;2,1485056.25;3,1291999.70;4,901555.86;5,532345.00;6,515491.36;7,392916.94;8,444095.67;9,325270.89;10,187929.90;",0.93
2426,1944,5609,7,14,8631.635101,5609,10,721.09,4737893.5,5609,2738014.02,128.07,131.01,2.94,"0,338223.35;1,348461.71;2,326119.67;3,504450.31;4,727578.73;5,320225.12;6,659778.57;7,424987.01;8,354308.39;9,524487.69;10,208938.95;",0.9
2427,1944,5595,5,10,6002.970608,5560,8,601.68,7284389,5560,2729524.66,129.63,130.62,0.99,"0,108656.08;1,1345428.67;2,825880.69;3,925663.13;4,992518.21;5,820160.98;6,778776.21;7,382310.00;8,529957.06;9,315535.88;10,259023.07;",0.91
2428,1944,3978,11,19,12855.10278,3929,15,757.72,5067014.75,3929,2715142.3,86.51,87.92,1.41,"1,201561.06;2,266225.80;3,291787.51;4,262768.72;5,398708.94;6,517510.95;7,431375.03;8,496856.19;9,539837.50;10,499633.58;11,279413.67;12,437514.11;13,154703.03;14,279933.29;15,8846.39;",0.94
2429,1944,6135,4,8,5326.612269,6051,7,0,3637670.25,6051,2713636.18,142.74,144.96,2.23,"0,77461.80;1,191996.07;2,771302.74;3,851402.83;4,670381.55;5,166411.79;6,206506.40;7,247320.92;8,275525.12;9,179167.97;",0.94
2430,1944,3663,9,16,9999.030973,3600,14,626.32,4167684.5,3600,2709055.69,76.98,78.84,1.86,"1,75211.55;2,181115.64;3,377264.65;4,442951.09;5,388222.03;6,518913.74;7,610069.78;8,423412.93;9,136612.33;10,321963.50;11,155248.83;12,252520.56;13,243248.29;14,40546.48;",0.95
2431,1944,5833,7,13,8245.593309,5833,11,635.78,6510298.75,5833,2706406.77,133.67,137.15,3.48,"1,394653.90;2,389103.44;3,676423.68;4,868147.00;5,1479480.10;6,973841.75;7,323463.47;8,251477.89;9,498512.64;10,363607.21;11,291101.64;",0.94
2432,1944,5630,9,13,8264.791589,5609,10,689.84,7629647.25,5609,2675908.53,131.01,131.57,0.56,"0,65962.31;1,409960.25;2,617927.30;3,863741.10;4,1215961.75;5,1742132.71;6,950154.80;7,581371.61;8,384972.88;9,210865.79;10,236390.35;11,349833.48;",0.97
2433,1101,1234,2,3,1984.022309,1101,3,0,5186547.5,1101,2630275.14,20.17,22.65,2.47,"0,1650481.11;1,1498884.83;2,751802.76;3,1038921.84;4,246407.86;",0.97
2434,1944,6128,6,14,9444.3189,6086,12,675.98,4326776.62,6086,2588794.3,143.65,144.78,1.12,"0,46545.85;1,198723.89;2,147452.27;3,429454.44;4,754674.06;5,651295.58;6,287647.30;7,424467.08;8,463878.65;9,249473.33;10,284152.09;11,190151.19;12,198492.97;",0.94
2435,1944,3628,6,12,7555.099941,3628,11,0,6380594.25,3628,2568580.33,71.27,77.82,6.56,"0,171636.18;1,417701.70;2,677515.91;3,542837.50;4,1063517.78;5,840105.76;6,860257.64;7,496132.15;8,287002.46;9,329953.18;10,393277.47;11,153887.81;12,146309.86;",0.96
2436,1944,5385,6,9,5731.541842,5294,7,638.32,4429302.38,5294,2558162.42,119.16,124.84,5.67,"0,258395.04;1,380560.02;2,703158.62;3,1144598.56;4,756358.18;5,352992.60;6,389445.68;7,356627.08;8,86886.57;",0.97
2437,1944,5434,4,8,4798.517639,5434,6,600.85,4238984.38,5434,2554568.46,123.07,126.17,3.1,"0,226216.14;1,723374.03;2,564025.30;3,1175170.72;4,525302.47;5,321889.24;6,200820.08;7,112512.22;8,282691.69;9,106770.46;",0.94
2438,1944,5630,11,13,8214.743029,5490,12,0,4105497.5,5490,2526696.31,127.7,131.57,3.87,"0,154609.70;1,271405.78;2,392979.06;3,241436.08;4,564574.76;5,743108.01;6,479445.85;7,459510.44;8,287042.33;9,177969.03;10,224777.33;11,108350.24;",0.96
2439,1944,3908,9,14,8659.004348,3908,11,667.42,4553436.25,3908,2524887.12,84.91,85.94,1.03,"0,194198.61;1,241522.00;2,267333.79;3,515891.88;4,486378.43;5,821451.42;6,642930.86;7,422893.17;8,394120.64;9,249185.43;10,204337.65;11,112850.45;",0.97
